total_households,households_with_0_vehicles,households_with_1_vehicle,households_with_2_vehicles,households_with_3_vehicles,households_with_4_vehicles,households_with_5_vehicles,households_with_6_vehicles,households_with_7_vehicles,households_with_8_or_more_vehicles,state,county,tract,households_with_vehicles,vehicle_ownership_rate,tract_geoid
987.0,30.0,165.0,522.0,192.0,50.0,28.0,394.0,22.0,221.0,19,183,960101,1594.0,1.6149949341438703,19183960101
936.0,44.0,123.0,411.0,216.0,56.0,86.0,270.0,45.0,95.0,19,183,960102,1302.0,1.391025641025641,19183960102
1428.0,56.0,266.0,508.0,342.0,161.0,95.0,435.0,23.0,170.0,19,183,960200,2000.0,1.4005602240896358,19183960200
869.0,6.0,204.0,368.0,170.0,106.0,15.0,544.0,54.0,229.0,19,183,960300,1690.0,1.9447640966628308,19183960300
1068.0,22.0,325.0,439.0,176.0,83.0,23.0,670.0,64.0,419.0,19,183,960400,2199.0,2.058988764044944,19183960400
952.0,2.0,104.0,406.0,269.0,111.0,60.0,280.0,5.0,35.0,19,183,960500,1270.0,1.334033613445378,19183960500
810.0,32.0,153.0,327.0,184.0,98.0,16.0,284.0,17.0,111.0,19,185,070100,1190.0,1.4691358024691359,19185070100
537.0,11.0,89.0,208.0,131.0,58.0,40.0,128.0,9.0,36.0,19,185,070200,699.0,1.3016759776536313,19185070200
672.0,108.0,129.0,184.0,104.0,105.0,42.0,105.0,4.0,50.0,19,185,070300,723.0,1.0758928571428572,19185070300
1752.0,29.0,447.0,939.0,261.0,43.0,33.0,202.0,13.0,85.0,19,187,000101,2023.0,1.1546803652968036,19187000101
507.0,23.0,199.0,196.0,53.0,36.0,0.0,1020.0,152.0,471.0,19,187,000102,2127.0,4.195266272189349,19187000102
1179.0,21.0,251.0,598.0,193.0,105.0,11.0,381.0,25.0,197.0,19,187,000200,1761.0,1.4936386768447838,19187000200
479.0,5.0,127.0,258.0,69.0,14.0,6.0,128.0,45.0,23.0,19,187,000300,670.0,1.3987473903966596,19187000300
497.0,0.0,122.0,244.0,98.0,22.0,11.0,476.0,90.0,238.0,19,187,000400,1301.0,2.6177062374245472,19187000400
455.0,7.0,58.0,212.0,164.0,7.0,7.0,247.0,0.0,93.0,19,187,000500,788.0,1.731868131868132,19187000500
1283.0,0.0,592.0,454.0,181.0,46.0,10.0,630.0,136.0,383.0,19,187,000600,2432.0,1.8955572876071707,19187000600
249.0,24.0,50.0,96.0,8.0,38.0,33.0,727.0,384.0,205.0,19,187,000700,1541.0,6.188755020080321,19187000700
828.0,16.0,248.0,268.0,147.0,89.0,60.0,439.0,85.0,191.0,19,187,000900,1527.0,1.8442028985507246,19187000900
728.0,15.0,103.0,344.0,152.0,54.0,60.0,207.0,5.0,93.0,19,187,010100,1018.0,1.3983516483516483,19187010100
569.0,4.0,66.0,233.0,128.0,75.0,63.0,79.0,0.0,12.0,19,187,010200,656.0,1.1528998242530755,19187010200
1062.0,2.0,176.0,380.0,323.0,137.0,44.0,192.0,22.0,102.0,19,187,010300,1376.0,1.295668549905838,19187010300
1068.0,12.0,218.0,328.0,277.0,145.0,88.0,275.0,21.0,133.0,19,187,010400,1485.0,1.3904494382022472,19187010400
1396.0,8.0,284.0,642.0,295.0,82.0,85.0,383.0,81.0,177.0,19,189,680100,2029.0,1.4534383954154728,19189680100
993.0,15.0,274.0,383.0,207.0,75.0,39.0,206.0,3.0,144.0,19,189,680200,1331.0,1.3403826787512587,19189680200
1083.0,48.0,356.0,397.0,185.0,64.0,33.0,412.0,11.0,316.0,19,189,680300,1774.0,1.6380424746075715,19189680300
1200.0,7.0,182.0,399.0,367.0,127.0,118.0,285.0,4.0,108.0,19,191,950100,1590.0,1.325,19191950100
1272.0,7.0,427.0,606.0,155.0,48.0,29.0,564.0,167.0,329.0,19,191,950200,2325.0,1.8278301886792452,19191950200
1156.0,7.0,212.0,576.0,176.0,168.0,17.0,465.0,77.0,287.0,19,191,950300,1978.0,1.7110726643598615,19191950300
1667.0,32.0,305.0,626.0,443.0,132.0,129.0,188.0,21.0,77.0,19,191,950400,1921.0,1.152369526094781,19191950400
1064.0,16.0,226.0,416.0,247.0,76.0,83.0,295.0,5.0,80.0,19,191,950500,1428.0,1.3421052631578947,19191950500
1072.0,37.0,372.0,331.0,173.0,75.0,84.0,577.0,75.0,179.0,19,193,000100,1866.0,1.7406716417910448,19193000100
1039.0,27.0,332.0,367.0,244.0,53.0,16.0,107.0,0.0,38.0,19,193,000201,1157.0,1.1135707410972089,19193000201
742.0,0.0,115.0,264.0,289.0,63.0,11.0,629.0,102.0,308.0,19,193,000202,1781.0,2.4002695417789757,19193000202
1654.0,30.0,329.0,869.0,230.0,166.0,30.0,679.0,24.0,390.0,19,193,000300,2717.0,1.6426844014510278,19193000300
1533.0,27.0,409.0,581.0,392.0,91.0,33.0,268.0,10.0,215.0,19,193,000400,1999.0,1.3039791258969342,19193000400
891.0,7.0,130.0,330.0,258.0,99.0,67.0,248.0,101.0,104.0,19,193,000500,1337.0,1.5005611672278338,19193000500
945.0,42.0,266.0,324.0,137.0,124.0,52.0,306.0,6.0,192.0,19,193,000600,1407.0,1.488888888888889,19193000600
785.0,11.0,291.0,321.0,89.0,57.0,16.0,378.0,126.0,139.0,19,193,000700,1417.0,1.805095541401274,19193000700
987.0,0.0,365.0,478.0,133.0,0.0,11.0,551.0,160.0,246.0,19,193,000800,1944.0,1.9696048632218845,19193000800
665.0,6.0,120.0,297.0,154.0,29.0,59.0,274.0,26.0,189.0,19,193,000900,1148.0,1.7263157894736842,19193000900
221.0,6.0,53.0,72.0,70.0,19.0,1.0,499.0,180.0,208.0,19,193,001000,1102.0,4.986425339366516,19193001000
861.0,61.0,119.0,280.0,242.0,62.0,97.0,607.0,33.0,327.0,19,193,001100,1767.0,2.052264808362369,19193001100
533.0,36.0,189.0,194.0,72.0,42.0,0.0,570.0,179.0,244.0,19,193,001200,1490.0,2.795497185741088,19193001200
141.0,2.0,28.0,66.0,34.0,11.0,0.0,549.0,255.0,202.0,19,193,001300,1145.0,8.120567375886525,19193001300
1032.0,26.0,291.0,480.0,158.0,30.0,47.0,435.0,41.0,102.0,19,193,001400,1584.0,1.5348837209302326,19193001400
287.0,22.0,45.0,98.0,86.0,36.0,0.0,619.0,137.0,339.0,19,193,001500,1360.0,4.7386759581881535,19193001500
875.0,9.0,243.0,410.0,201.0,12.0,0.0,649.0,0.0,339.0,19,193,001801,1854.0,2.1188571428571428,19193001801
547.0,83.0,42.0,166.0,33.0,62.0,161.0,252.0,98.0,80.0,19,193,001802,894.0,1.6343692870201096,19193001802
866.0,17.0,266.0,379.0,147.0,51.0,6.0,328.0,53.0,134.0,19,193,001900,1364.0,1.5750577367205543,19193001900
1303.0,0.0,318.0,439.0,236.0,130.0,180.0,786.0,81.0,337.0,19,193,002000,2507.0,1.9240214888718343,19193002000
1366.0,0.0,481.0,564.0,275.0,18.0,28.0,110.0,0.0,34.0,19,193,002101,1510.0,1.1054172767203514,19193002101
2093.0,26.0,591.0,1031.0,366.0,42.0,37.0,661.0,72.0,255.0,19,193,002102,3055.0,1.4596273291925466,19193002102
1269.0,20.0,229.0,476.0,319.0,154.0,71.0,227.0,13.0,107.0,19,193,003100,1596.0,1.2576832151300237,19193003100
1567.0,6.0,221.0,641.0,428.0,156.0,115.0,314.0,51.0,106.0,19,193,003200,2032.0,1.2967453733248244,19193003200
1312.0,0.0,199.0,707.0,306.0,74.0,26.0,403.0,35.0,204.0,19,193,003301,1954.0,1.4893292682926829,19193003301
1183.0,0.0,178.0,633.0,232.0,140.0,0.0,46.0,14.0,17.0,19,193,003302,1260.0,1.0650887573964498,19193003302
1405.0,11.0,234.0,480.0,361.0,215.0,104.0,265.0,19.0,133.0,19,193,003500,1811.0,1.2889679715302491,19193003500
162.0,0.0,44.0,37.0,39.0,32.0,10.0,1153.0,287.0,641.0,19,193,003600,2243.0,13.845679012345679,19193003600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,193,940200,0.0,,19193940200
927.0,48.0,162.0,379.0,128.0,91.0,119.0,180.0,39.0,101.0,19,195,690100,1199.0,1.2934196332254584,19195690100
740.0,2.0,93.0,264.0,136.0,151.0,94.0,179.0,9.0,62.0,19,195,690200,988.0,1.335135135135135,19195690200
853.0,19.0,147.0,342.0,224.0,67.0,54.0,285.0,24.0,131.0,19,195,690300,1274.0,1.4935521688159437,19195690300
1074.0,36.0,220.0,439.0,272.0,49.0,58.0,236.0,39.0,114.0,19,197,680100,1427.0,1.3286778398510242,19197680100
573.0,7.0,74.0,287.0,143.0,52.0,10.0,92.0,3.0,29.0,19,197,680200,690.0,1.2041884816753927,19197680200
977.0,0.0,335.0,466.0,159.0,6.0,11.0,470.0,119.0,195.0,19,197,680300,1761.0,1.8024564994882293,19197680300
389.0,6.0,81.0,164.0,84.0,43.0,11.0,95.0,0.0,36.0,19,197,680400,514.0,1.3213367609254498,19197680400
1011.0,59.0,214.0,460.0,200.0,39.0,39.0,426.0,124.0,124.0,19,197,680500,1626.0,1.6083086053412463,19197680500
